day,z_f_1,z_f_2,z_f_3,z_f_4,z_f_5,z_f_6,z_f_7,z_f_8
1027,0.035600495,-0.13293177,-0.18359418,0.17608398,0.10943353,0.06874281,-0.13496065,-0.03228423
1028,0.06292008,-0.13996272,-0.17018148,0.18273005,0.061857894,0.08640851,-0.10615984,-0.053891107
1029,0.05965685,-0.11317176,-0.2223142,0.27721858,0.1419857,-0.0027449876,-0.11034633,-0.034131195
1030,0.070319586,-0.13118306,-0.20263797,0.1775708,0.06669089,0.04490905,-0.102340505,-0.05072139
1031,-0.00012429617,-0.10879502,-0.20433247,0.2319567,0.15727985,0.057618063,-0.115367696,-0.0443182
1032,0.07344294,-0.12189804,-0.12728018,0.15919603,0.005189821,0.11570546,0.001365453,-0.08653109
1033,0.05180221,-0.1503354,-0.1472334,0.15088964,0.07859686,0.08761297,-0.106805645,-0.06706998
1034,-0.0016555907,-0.1278758,-0.17262675,0.20130128,0.12492797,0.07282693,-0.10993761,-0.045702677
1035,0.043027945,-0.12843968,-0.08929724,0.1779361,0.033566102,0.11548845,-0.029181868,-0.065333985
1036,0.07218897,-0.15742324,-0.19763622,0.28916797,0.15314631,0.038719337,-0.096332036,-0.09609707
1037,0.06154636,-0.17276722,-0.17436428,0.19977766,0.08368334,0.07281864,-0.11222409,-0.056041166
1038,0.056616828,-0.13166735,-0.13873203,0.18184952,0.0571633,0.09761371,-0.049625054,-0.045392875
1039,0.0513537,-0.15247077,-0.13701257,0.18652776,0.065738656,0.10082396,-0.07573433,-0.04331374
1040,0.10698957,-0.15679166,-0.10005257,0.19419737,0.026068173,0.103972055,0.023168713,-0.12035061
1041,-0.031631533,-0.11991263,-0.16564918,0.3132683,0.11896646,0.08681249,-0.026930794,-0.047895968
1042,0.06661986,-0.14113863,-0.15508732,0.13878354,0.06398229,0.09380348,-0.08815327,-0.029386135
1043,0.04171556,-0.136289,-0.1903307,0.2107617,0.13697833,0.065268606,-0.12222703,-0.058995225
1044,0.034116693,-0.12637416,-0.17623192,0.1729185,0.11455501,0.07932644,-0.12040862,-0.047594916
1045,0.037868455,-0.12909079,-0.1926376,0.15512992,0.08251544,0.0639329,-0.111958824,-0.03755478
1046,0.085224055,-0.13749251,-0.21077469,0.28960556,0.067321435,0.023479357,-0.072830245,-0.041741148
1047,0.038194742,-0.1252066,-0.23956971,0.3041168,0.17580116,0.018735915,-0.12066761,-0.053399727
1048,0.051262688,-0.10196951,-0.11323993,0.17092223,0.02259954,0.114002705,0.0158021,-0.05278379
1049,0.05073502,-0.13352732,-0.11962717,0.1787428,0.069330305,0.11800557,-0.02233386,-0.035244245
1050,0.032733157,-0.15267223,-0.16142656,0.2759328,0.10079785,0.07682517,-0.023722962,-0.06545946
1051,0.03636523,-0.1257759,-0.102046914,0.15431367,0.05617003,0.13772067,-0.041811846,-0.058615465
1052,0.048621047,-0.14273252,-0.18154362,0.17805576,0.10539735,0.048529327,-0.14330465,-0.046716426
1053,0.05526744,-0.13822939,-0.19379303,0.20727305,0.103179425,0.037463874,-0.13403557,-0.049462244
1054,0.100077435,-0.13896288,-0.22159271,0.31498867,0.07382583,0.003138177,-0.08430813,-0.045743987
1055,0.07986957,-0.12358332,-0.21166848,0.2988122,0.07081608,0.029827252,-0.06656929,-0.058622755
1056,0.0709485,-0.110226,-0.20968789,0.27329904,0.046153348,0.049472153,-0.051677234,-0.06700317
1057,0.05149856,-0.13039781,-0.16417429,0.17983328,0.05422595,0.099026114,-0.08447955,-0.03685054
1058,0.041751344,-0.13893229,-0.1951191,0.20772469,0.128188,0.058707852,-0.13381614,-0.043708064
1059,0.01921722,-0.116849326,-0.20971078,0.23784713,0.15150668,0.034485348,-0.12028491,-0.032502662
1060,0.048466884,-0.13733621,-0.17444254,0.15886384,0.059406042,0.09683274,-0.09763731,-0.037368014
1061,0.04314104,-0.16375399,-0.13095346,0.36717045,0.0819546,0.040066097,0.034133106,-0.059492297
1062,0.027443368,-0.07854223,-0.039559633,0.22068936,0.004443608,0.13658525,0.07941271,-0.0915626
1063,0.027521636,-0.15059254,-0.11042386,0.3739159,0.062698856,0.06884872,0.06289184,-0.058780394
1064,0.09434113,-0.11607035,-0.061721876,0.16596505,0.0026905835,0.14557798,0.08581655,-0.08942023
1065,0.118288785,-0.17898686,-0.14136744,0.21395314,0.042198017,0.10259415,0.010170475,-0.09985821
1066,0.037134483,-0.14275843,-0.15693873,0.17920566,0.09806996,0.090447485,-0.10117885,-0.05272364
1067,0.07613752,-0.119082294,-0.0911811,0.14714588,-0.020832464,0.1094656,0.019930273,-0.073376365
1068,0.0060530594,-0.12843147,-0.15079238,0.22154012,0.12291664,0.083572194,-0.07465598,-0.061850045
1069,0.042713787,-0.1362806,-0.13371247,0.14158323,0.07966465,0.10115117,-0.094688356,-0.052279033
1070,0.036152758,-0.13507807,-0.16790749,0.18892527,0.11460394,0.082753316,-0.112002194,-0.060293086
1071,0.05137435,-0.13274845,-0.20000356,0.1785637,0.08348512,0.05016674,-0.11207702,-0.049952295
1072,0.09384952,-0.120576605,-0.21397239,0.31569004,0.06843051,0.024338663,-0.07038523,-0.07145722
1073,0.050476648,-0.11660133,-0.22133416,0.2673027,0.14892355,0.001458317,-0.11177009,-0.032733466
1074,0.070803896,-0.11945334,-0.1358052,0.17527816,0.0054070503,0.13175698,0.005392581,-0.0936141
1075,0.016582217,-0.125418,-0.18639192,0.23085862,0.15644257,0.05385004,-0.11416965,-0.0608475
1076,-0.004560638,-0.12637481,-0.17172252,0.21173938,0.12687553,0.08069084,-0.0944614,-0.04825678
1077,0.073912516,-0.15061973,-0.12911533,0.14400522,0.05306092,0.09664574,-0.067218214,-0.06166792
1078,0.04953192,-0.13125469,-0.088265054,0.1798774,0.03765498,0.114115566,-0.018056512,-0.07408457
1079,0.09255882,-0.16689293,-0.12651977,0.18457176,0.046844583,0.09197663,-0.04441309,-0.13448006
1080,0.015033311,-0.14004518,-0.13587418,0.25761268,0.088972956,0.09392185,-0.0734933,-0.079473816
1081,0.04979698,-0.14643487,-0.17288211,0.18076712,0.1101491,0.047889147,-0.14411697,-0.047757477
1082,0.04127808,-0.13072306,-0.18602411,0.173972,0.113845885,0.058908522,-0.13227655,-0.040691122
1083,0.058793228,-0.109051876,-0.093868524,0.1720998,0.008151814,0.11740845,0.019055903,-0.07730296
1084,0.017626133,-0.13668579,-0.13783638,0.24087965,0.09912557,0.08356604,-0.06296898,-0.07045597
1085,0.047480274,-0.14296387,-0.1433498,0.16046605,0.08462766,0.0915381,-0.094645225,-0.06731233
1086,0.033835262,-0.1258919,-0.16342783,0.14993773,0.10423144,0.08503466,-0.11908299,-0.037508946
1087,0.05987068,-0.14682277,-0.18279676,0.23266093,0.12178492,0.033033177,-0.13957207,-0.044510156
1088,0.06774543,-0.12307714,-0.23236805,0.21696171,0.119078174,-0.0066176057,-0.120685026,-0.02848382
1089,0.053028688,-0.13026339,-0.16791566,0.21514763,0.063743904,0.087673284,-0.09546791,-0.06847564
1090,0.045953583,-0.13080429,-0.20918441,0.19531512,0.096732505,0.045989536,-0.11751999,-0.057244755
1091,0.08968429,-0.123547465,-0.20645428,0.21369734,0.071479484,0.03290008,-0.089887716,-0.060982145
1092,0.063256584,-0.12911418,-0.1993568,0.1744031,0.07225454,0.047242522,-0.09876156,-0.051132526
1093,0.07155609,-0.12364044,-0.20683742,0.30597812,0.08333747,0.028933704,-0.06130427,-0.05316875
1094,0.04832061,-0.116937295,-0.19781148,0.25648373,0.05252896,0.0616338,-0.054974347,-0.05321095
1095,0.08928921,-0.12882128,-0.21175188,0.31850007,0.073039845,0.018044703,-0.07053221,-0.06572649
1096,0.09015687,-0.10494915,-0.21250224,0.31327587,0.053673625,0.04131042,-0.05620028,-0.08613007
1097,0.053309314,-0.14312464,-0.22669527,0.2860416,0.1701273,0.017882638,-0.123104915,-0.060582437
1098,0.048564777,-0.10202172,-0.11111896,0.18015102,0.02053086,0.12713058,0.016321912,-0.0695262
1099,-0.002977237,-0.13215819,-0.18472217,0.2388341,0.12549631,0.07919894,-0.09860847,-0.03851441
1100,0.09274127,-0.15670592,-0.092499286,0.1887852,0.03153759,0.096691385,-0.0050827265,-0.10270147
1101,0.0016697384,-0.10038333,-0.039303362,0.43017077,0.03843697,0.118019044,0.17311886,-0.05382426
1102,0.12515375,-0.046740763,0.00074723363,0.20559476,-0.11198053,0.15932706,0.29411548,-0.18065746
1103,0.04662338,-0.08777167,-0.035091937,0.31774068,0.0018479973,0.20608684,0.22856906,-0.043726206
1104,0.15597634,-0.10097562,-0.025523737,0.15456085,-0.021672957,0.20602934,0.23129821,-0.17385371
1105,0.13523555,-0.108640954,-0.029812515,0.26200032,-0.014422417,0.23119032,0.2641782,-0.16201748
1106,0.058105893,-0.14017782,-0.10175262,0.1646263,0.044237994,0.10729801,-0.042106345,-0.06541177
1107,0.040395718,-0.14072368,-0.20489421,0.25531965,0.16413492,0.03509403,-0.1191611,-0.061436243
1108,0.044452425,-0.13820417,-0.16493812,0.16836536,0.09488447,0.070860855,-0.1255151,-0.04113967
1109,0.05923913,-0.10195485,-0.076324925,0.18776825,-0.0005363077,0.11372635,0.044026747,-0.068422705
1110,-0.043646645,-0.10382607,-0.16604953,0.3033778,0.13225903,0.088819414,-0.024922088,-0.045200944
1111,0.10092271,-0.16321708,-0.09181819,0.17902753,0.025531888,0.091350585,-0.010998219,-0.106844924
1112,0.057806246,-0.1534179,-0.13553569,0.1460284,0.07201759,0.08645034,-0.100026354,-0.06374574
1113,0.04540932,-0.1448282,-0.1693673,0.16942996,0.12285624,0.049121406,-0.14050585,-0.053117283
1114,0.057307642,-0.13099098,-0.20030722,0.21735592,0.10867038,0.041615367,-0.12235269,-0.05904983
1115,0.08513676,-0.104162894,-0.20784336,0.31052816,0.056586552,0.04566434,-0.050419964,-0.08729519
1116,0.054121666,-0.13004489,-0.14509532,0.17757557,0.04022763,0.10820219,-0.05860932,-0.043456297
1117,0.071181886,-0.1593956,-0.22593057,0.29887736,0.17821926,0.0160442,-0.11635232,-0.07998013
1118,0.057187524,-0.153353,-0.17255916,0.19019854,0.09165016,0.055032562,-0.13022704,-0.04313445
1119,0.0594308,-0.13967237,-0.15748589,0.18630621,0.045138337,0.09651401,-0.062807634,-0.056402538
1120,0.053109378,-0.15258797,-0.16962782,0.18020767,0.100536175,0.054873463,-0.13502403,-0.054032795
1121,0.058166616,-0.1458325,-0.17945802,0.17832683,0.09880401,0.03506747,-0.13435745,-0.051458232
1122,0.06738229,-0.13419114,-0.18956186,0.23034146,0.106077366,0.034545973,-0.12514734,-0.059523854
1123,-0.040553648,-0.0871605,-0.17441118,0.25507605,0.17247884,0.061870452,-0.06984007,-0.026202463
1124,0.050170884,-0.103948265,-0.09645528,0.16620678,0.009753339,0.1285032,0.013534725,-0.0768629
1125,-0.025264647,-0.11118646,-0.11370278,0.32156986,0.09530063,0.10013513,0.01997532,-0.050498277
1126,0.06322537,-0.13087381,-0.08485667,0.15123661,0.03288681,0.124897555,-0.013845339,-0.06689391
1127,0.0690037,-0.15752141,-0.14432712,0.210107,0.09012737,0.08897848,-0.040321797,-0.075386554
1128,0.03145735,-0.12619773,-0.1458676,0.16132084,0.09491219,0.095916785,-0.09696166,-0.029270474
1129,0.062045902,-0.14513884,-0.17201547,0.16147573,0.056843292,0.08761287,-0.0970278,-0.065548584
1130,0.059000567,-0.13924964,-0.19058548,0.18196785,0.09860997,0.036439415,-0.12477568,-0.05061397
1131,0.041641045,-0.13150345,-0.19550933,0.17856027,0.105486944,0.053941447,-0.12912616,-0.054072853
1132,0.05574628,-0.14318098,-0.16653624,0.14203644,0.052261733,0.10034956,-0.08829423,-0.04654679
1133,0.024693016,-0.08763319,-0.22339278,0.28182572,0.16864365,0.0150649175,-0.1097485,-0.038349286
1134,0.0095701525,-0.094320916,-0.20910558,0.2117285,0.1657266,0.035197675,-0.11862327,-0.026871752
1135,0.06480292,-0.14365476,-0.1664523,0.13642858,0.044659335,0.09679942,-0.08926448,-0.047751382
1136,0.040635094,-0.12637246,-0.18856847,0.15067925,0.11331265,0.05646383,-0.13534252,-0.0495165
1137,0.032406107,-0.13118723,-0.2254584,0.2951933,0.18806049,0.0319693,-0.115505844,-0.067791976
1138,0.05424962,-0.12450506,-0.14882797,0.1668618,0.050076555,0.09848192,-0.057701766,-0.031635284
1139,0.0569225,-0.15520695,-0.17543226,0.19139242,0.10110444,0.049663845,-0.13220656,-0.04426118
1140,0.07187103,-0.17426832,-0.19778472,0.2269505,0.13709506,0.039120946,-0.1454226,-0.06741788
1141,0.05467918,-0.12645468,-0.12662423,0.1677977,0.05989947,0.10429735,-0.049881317,-0.054956026
1142,0.03007591,-0.097659916,-0.22480446,0.28621513,0.17308617,0.014448315,-0.112780824,-0.045828987
1143,0.04837741,-0.13523702,-0.18819535,0.18765453,0.098079816,0.055557698,-0.11926446,-0.047813684
1144,0.052704785,-0.13623568,-0.18426944,0.21152166,0.11335389,0.04881503,-0.12407519,-0.047538582
1145,0.047477204,-0.13414763,-0.1944376,0.19322537,0.09668137,0.054071397,-0.11669453,-0.05385726
1146,0.05102411,-0.09216553,-0.22668174,0.2628091,0.1535457,0.008308627,-0.09469913,-0.03676841
1147,0.041574672,-0.12442972,-0.18727796,0.19612804,0.12912685,0.054771278,-0.12963961,-0.05128111
1148,0.04707752,-0.0957129,-0.09056403,0.17563306,0.015436586,0.119198926,0.026297495,-0.0620011
1149,0.053512763,-0.1593602,-0.15718561,0.2844242,0.123348475,0.06079174,-0.036999814,-0.08165616
1150,0.062857494,-0.15383361,-0.11869159,0.1863547,0.06814082,0.10171883,-0.043213204,-0.06839483
1151,0.028506264,-0.15467459,-0.1440667,0.27251858,0.07399714,0.09282586,-0.034835473,-0.05183751
1152,0.065139905,-0.13066782,-0.10338544,0.18926434,0.042321257,0.10045484,-0.017799646,-0.06429313
1153,0.046080183,-0.12284606,-0.18760362,0.23048854,0.1230813,0.050640013,-0.120713934,-0.05239692
1154,0.069188945,-0.103207126,-0.03259699,0.19056877,-0.020346932,0.13079545,0.08759129,-0.09625753
1155,0.0685807,-0.11870922,-0.08012061,0.2408853,0.028676473,0.168354,0.11527449,-0.072006345
1156,0.039296452,-0.15544292,-0.13493675,0.27294496,0.07611568,0.08349477,-0.032016277,-0.06979966
1157,0.0739988,-0.10586695,-0.033361048,0.2073712,-0.019384027,0.12135453,0.097385764,-0.10429257
1158,0.015191381,-0.13616095,-0.16541757,0.24260876,0.13167486,0.08210822,-0.06630765,-0.06273359
1159,0.01957294,-0.14610925,-0.14934425,0.24849886,0.09837096,0.08779815,-0.06624255,-0.06699371
1160,0.12661234,-0.16613162,-0.100521706,0.28826565,0.019225463,0.13203102,0.13010108,-0.10123265
1161,0.083613016,-0.05696352,0.023901,0.21198285,-0.06449129,0.16593187,0.24447256,-0.13812435
1162,0.103647545,-0.17235172,-0.100609735,0.40088296,0.027688503,0.07862224,0.15485209,-0.069471896
1163,0.13486606,-0.145887,-0.08329982,0.21499442,0.00068052113,0.15503493,0.14266661,-0.10942718
1164,0.13875835,-0.09107564,0.011343494,0.19012892,-0.046408907,0.1891325,0.26107478,-0.15886815
1165,0.14582214,-0.1091439,-0.0048155785,0.17008984,-0.04515087,0.2071251,0.22767442,-0.14794642
1166,0.11124615,-0.114946574,-0.055227116,0.24684112,-0.0047855005,0.18764003,0.21457395,-0.08389478
1167,0.06726622,-0.122118935,-0.10236566,0.23641288,0.03250832,0.14804077,0.09780076,-0.041061558
1168,0.04652428,-0.122286074,-0.18655796,0.14904867,0.11206243,0.05169878,-0.1237694,-0.057558756
1169,0.060589857,-0.14680329,-0.18139869,0.14090326,0.054209925,0.08358076,-0.10267292,-0.062177166
1170,0.06616536,-0.1270545,-0.20439035,0.18000552,0.0944313,0.04488267,-0.109515235,-0.062120758
1171,0.08079382,-0.1122129,-0.22868504,0.18574095,0.12389788,0.003895156,-0.103853874,-0.031914253
1172,0.08145649,-0.12517896,-0.19502385,0.18840307,0.08659424,0.04066144,-0.100139506,-0.056839794
1173,0.063718736,-0.1258652,-0.20898713,0.18073379,0.09998282,0.046338387,-0.11108436,-0.06357447
1174,0.05710098,-0.12399554,-0.19454384,0.22852841,0.12224609,0.051536053,-0.118972264,-0.065209284
1175,0.08727415,-0.11429006,-0.20165724,0.29734874,0.047137327,0.04851594,-0.049865276,-0.081426896
1176,0.03803355,-0.10208156,-0.22260538,0.27568758,0.17071036,0.011455081,-0.110324584,-0.044115204
1177,0.051989235,-0.12996903,-0.15944475,0.17822404,0.03505958,0.10901499,-0.069583446,-0.046792343
1178,0.0565523,-0.1401865,-0.18098551,0.23527601,0.12839368,0.044347398,-0.13261108,-0.05367798
1179,0.046267096,-0.1303462,-0.18532267,0.20428452,0.111016095,0.05713006,-0.11783944,-0.05294899
1180,0.053055316,-0.14089443,-0.15345372,0.15110669,0.057038452,0.10361381,-0.07653565,-0.05008003
1181,0.071904466,-0.14550002,-0.09152675,0.1657561,0.042499915,0.11191723,-0.0236516,-0.08981106
1182,0.009898283,-0.13333897,-0.15178734,0.23963423,0.101940796,0.104318805,-0.054013036,-0.042212415
1183,0.06828515,-0.16838612,-0.15613338,0.2901036,0.11612428,0.05409455,-0.029336944,-0.08846356
1184,0.053196292,-0.14069992,-0.1082408,0.1697968,0.06771982,0.108886264,-0.05366458,-0.059055474
1185,0.056019574,-0.11892763,-0.0784804,0.1822001,0.03693448,0.117689,-0.008095145,-0.06423147
1186,0.05890095,-0.17322181,-0.19891027,0.2822121,0.16263837,0.04447384,-0.10541368,-0.08352805
1187,0.06419506,-0.14304747,-0.16261226,0.18876806,0.041646812,0.09204587,-0.05756174,-0.071643494
1188,0.05392123,-0.13871731,-0.16505602,0.1631499,0.09169794,0.059778437,-0.12002537,-0.041931514
1189,0.027600376,-0.12558219,-0.21003088,0.2572251,0.17755298,0.03063482,-0.11808067,-0.0558013
1190,0.040514223,-0.1348024,-0.16557416,0.175371,0.04955726,0.111725576,-0.08718713,-0.049562044
1191,0.027107235,-0.10885068,-0.21166159,0.2579493,0.17838281,0.025497682,-0.11589277,-0.05114712
1192,0.048673213,-0.1413832,-0.16256517,0.18813938,0.056097053,0.097207285,-0.088242844,-0.059000872
1193,0.049996905,-0.13405967,-0.1774734,0.15618515,0.08634132,0.054778595,-0.116380356,-0.045843802
1194,0.038782634,-0.13005117,-0.20439908,0.26618534,0.17517185,0.025298968,-0.113154754,-0.062937856
1195,0.06623092,-0.116348386,-0.12588322,0.18196696,0.006806046,0.1206686,0.0137477815,-0.09839594
1196,0.015273516,-0.123520955,-0.1932251,0.20241146,0.16006497,0.044360258,-0.12584946,-0.046103656
1197,0.06767484,-0.14857054,-0.14249015,0.15494117,0.051083937,0.09967169,-0.058859915,-0.07186556
1198,0.04557246,-0.12319496,-0.1555671,0.18498492,0.112371035,0.08756879,-0.06055063,-0.06934498
1199,0.028483626,-0.12253937,-0.19341329,0.16992286,0.083383895,0.07696025,-0.10343303,-0.05150362
1200,0.05561521,-0.13238546,-0.18817629,0.24594569,0.14075798,0.046898242,-0.12804078,-0.06238076
1201,0.04410384,-0.120488025,-0.21776165,0.24162798,0.15681829,0.0040567815,-0.1206899,-0.029637579
1202,0.042711884,-0.14264543,-0.15786792,0.20160437,0.048040517,0.11365186,-0.091543935,-0.05846613
1203,0.04450599,-0.13485123,-0.18794729,0.19024915,0.09232722,0.06288805,-0.11407961,-0.05590239
1204,0.05662918,-0.122439146,-0.19681689,0.22289929,0.11884616,0.05641507,-0.11348383,-0.07054177
1205,0.05457787,-0.12987447,-0.19956434,0.20668977,0.10043327,0.05266879,-0.111129865,-0.06651477
1206,0.051990896,-0.09751862,-0.22930981,0.24920109,0.15640214,0.008433402,-0.09737084,-0.040669728
1207,0.049851816,-0.13129377,-0.19507259,0.18325841,0.10055414,0.048437834,-0.12175386,-0.056639876
1208,0.058950704,-0.13459492,-0.18319155,0.21666567,0.12975591,0.043114863,-0.13314958,-0.054282837
1209,0.043955646,-0.09670696,-0.06477943,0.18637627,0.005627632,0.13244383,0.04247296,-0.083073065
1210,0.002993198,-0.1295703,-0.15559945,0.34311473,0.12722373,0.0667667,6.3598156e-05,-0.061328948
1211,0.09283409,-0.15102404,-0.0855269,0.18885902,0.033564236,0.107834026,0.009891078,-0.09614982
1212,0.06925439,-0.15421337,-0.111517616,0.19406055,0.07101469,0.10053886,-0.03291066,-0.07146363
1213,0.0655788,-0.13961694,-0.082710266,0.18596035,0.03273716,0.111448854,0.0003502071,-0.09052957
1214,0.027529858,-0.13697767,-0.18394569,0.21868467,0.1667326,0.045499507,-0.119952925,-0.065319195
1215,0.047835205,-0.13545951,-0.14865935,0.18188459,0.0355985,0.107229106,-0.051679306,-0.061927155
1216,0.03237139,-0.14022744,-0.21384658,0.275237,0.18585806,0.031120077,-0.119822666,-0.06798842
1217,0.047100887,-0.1341035,-0.17650233,0.15776476,0.08810058,0.056925267,-0.11683248,-0.04443189
1218,0.054506626,-0.15542257,-0.1992108,0.23716179,0.1450837,0.044899028,-0.1393773,-0.059420433
1219,0.05641936,-0.08992682,-0.0859552,0.17917274,-0.0020704567,0.12426093,0.054944605,-0.06493269
1220,0.01673229,-0.13692512,-0.15385059,0.35725033,0.1250925,0.06282899,0.015081033,-0.062407695
1221,0.06772641,-0.13192645,-0.06999518,0.19288707,0.028137688,0.12066579,0.010815144,-0.07843521
1222,0.066128574,-0.1400613,-0.1031214,0.18880337,0.06365125,0.11707412,-0.008074671,-0.04725978
1223,0.048123386,-0.14382842,-0.1535768,0.19889334,0.099766366,0.09462524,-0.06239006,-0.04828912
1224,0.032551587,-0.12568176,-0.20387995,0.22411045,0.12737404,0.06973478,-0.1082215,-0.054729983
1225,0.057824485,-0.11700726,-0.19808528,0.28730714,0.05845423,0.068019584,-0.04694335,-0.08117724
1226,0.075007066,-0.12468499,-0.19357203,0.29790223,0.047814354,0.052863907,-0.055134006,-0.08163411
1227,0.09199302,-0.1133036,-0.19931628,0.31941748,0.05601851,0.042310715,-0.05082506,-0.09593375
1228,0.06607572,-0.1364385,-0.1825959,0.2465011,0.027208634,0.07334532,-0.05367337,-0.05870087
1229,0.06995058,-0.14458519,-0.17053035,0.19733381,0.032785974,0.09909625,-0.04137989,-0.07092023
1230,0.09372937,-0.18636957,-0.22179799,0.31605047,0.18840548,0.02059707,-0.10633357,-0.10074432
1231,0.03474181,-0.16135861,-0.17779823,0.26774758,0.09217754,0.0857921,-0.0593794,-0.041414745
1232,0.073331475,-0.12878628,-0.11139602,0.19398746,0.040786088,0.09977049,0.00042068958,-0.048306484
1233,0.11413343,-0.11621629,0.00045588613,0.21465358,-0.04110597,0.14325568,0.17450655,-0.1384364
1234,0.05046608,-0.1486249,-0.0981063,0.37742156,0.061020985,0.08296226,0.0822171,-0.05959569
1235,0.083260134,-0.09310705,-0.0049975514,0.16652885,-0.026354238,0.18764463,0.13366446,-0.081160635
1236,0.083177485,-0.1541565,-0.10123416,0.21083291,0.056099564,0.11709,0.014029518,-0.06250882
1237,0.10108259,-0.193581,-0.15927318,0.3039368,0.06328725,0.06884694,-0.0047207773,-0.09382476
1238,0.08155877,-0.15262042,-0.15244912,0.20331378,0.034475237,0.097452454,-0.027546093,-0.09490261
1239,0.056207653,-0.13951205,-0.16733864,0.1738454,0.08722702,0.060128096,-0.099535234,-0.024008745
1240,0.027712036,-0.1461696,-0.21385929,0.29832956,0.17908907,0.037126362,-0.10752112,-0.07270101
1241,0.04567682,-0.13916169,-0.17928304,0.18599442,0.109731436,0.064867444,-0.10733,-0.041961517
1242,0.051471367,-0.15472533,-0.18543848,0.19624498,0.12913501,0.047546238,-0.13276759,-0.05322978
1243,0.06366354,-0.16782358,-0.19060607,0.21297352,0.124245614,0.0432944,-0.13152273,-0.056335486
1244,0.08277422,-0.118954614,-0.19440882,0.2996663,0.04611471,0.051824093,-0.048762225,-0.085883245
1245,0.0831945,-0.12526181,-0.19770771,0.31113434,0.058295753,0.04380489,-0.057949588,-0.08802891
1246,0.027488727,-0.124569766,-0.16200504,0.19534391,0.04332464,0.13076739,-0.07777259,-0.06541653
1247,0.0337698,-0.09511224,-0.22137663,0.26074585,0.17296143,0.008190617,-0.107067436,-0.040773913
1248,0.029330354,-0.12933736,-0.16293342,0.1790899,0.042537216,0.13110285,-0.07716098,-0.057638045
1249,0.0080283135,-0.10053848,-0.22760792,0.2890733,0.1990455,0.024767533,-0.119296595,-0.05949375
1250,0.030951872,-0.11924459,-0.16090415,0.16546081,0.03923824,0.117941715,-0.064662114,-0.04654036
1251,0.043722633,-0.13426918,-0.16421154,0.18453348,0.09432776,0.08034979,-0.08363362,-0.025473922
1252,0.07987969,-0.18704776,-0.1992963,0.3321878,0.17229334,0.03932594,-0.07707472,-0.104183696
1253,0.062738374,-0.13184749,-0.12250243,0.20290992,0.027849358,0.113274746,-0.012291253,-0.073843166
1254,0.10035315,-0.15684433,-0.101353504,0.20627882,0.019857746,0.09875058,0.01915127,-0.12690456
1255,0.010769058,-0.13944393,-0.16609237,0.34212345,0.111028716,0.07629876,-0.002403617,-0.0523509
1256,0.08714385,-0.11123927,-0.02071482,0.22349802,-0.02950193,0.12890035,0.12599403,-0.11114733
1257,0.029737001,-0.13893388,-0.16923414,0.2459555,0.13405782,0.0784674,-0.056212798,-0.07099982
1258,0.080847815,-0.15638554,-0.14269756,0.22150284,0.094816566,0.093254946,-0.01202634,-0.07972739
1259,0.036718085,-0.120112374,-0.14632207,0.17660697,0.088117674,0.099830136,-0.051883206,-0.015870854
1260,0.04451815,-0.13764673,-0.16569576,0.19283135,0.044005908,0.1158829,-0.0680265,-0.060308356
1261,0.022416059,-0.08970332,-0.22364524,0.25340015,0.16914628,0.0072692335,-0.10036625,-0.039784063
1262,0.027237218,-0.12780333,-0.16852203,0.19449294,0.047357593,0.13268611,-0.07403521,-0.06928334
1263,0.016206678,-0.079542115,-0.2200747,0.27267277,0.19981581,0.022241473,-0.10636144,-0.050071906
1264,0.018818203,-0.12440081,-0.1687715,0.1840607,0.047292575,0.13278987,-0.083576925,-0.065304585
1265,0.02105524,-0.11261976,-0.21698543,0.26825318,0.19400926,0.02248881,-0.12009837,-0.0575193
1266,0.030651852,-0.12844136,-0.16503927,0.17718178,0.03362187,0.12385064,-0.067507446,-0.05764689
1267,0.013420379,-0.09914297,-0.21313979,0.243416,0.18437867,0.018628463,-0.12159199,-0.040995553
1268,0.03799659,-0.12790115,-0.18729874,0.19170234,0.11272726,0.06550923,-0.118788324,-0.06236127
1269,0.06616894,-0.119950734,-0.10910849,0.20077002,-0.0030106008,0.124917746,0.037615776,-0.11677916
1270,0.015471067,-0.12018538,-0.15730533,0.2168591,0.124196716,0.08812854,-0.06344755,-0.04764661
1271,0.06822652,-0.15304852,-0.14189762,0.20031363,0.10025455,0.078583956,-0.050206855,-0.0796266
1272,0.027100544,-0.13708255,-0.17088825,0.25647014,0.14851546,0.07371606,-0.057066962,-0.08151757
1273,0.045985922,-0.1370777,-0.15911193,0.16968626,0.041551046,0.107444465,-0.05911275,-0.06566992
1274,0.040287785,-0.13382551,-0.13453968,0.1751685,0.041312177,0.11620838,-0.049914777,-0.07805793
1275,0.027108066,-0.13563403,-0.19373582,0.22774696,0.16854686,0.049570415,-0.10654691,-0.065534934
1276,0.105642535,-0.1276201,-0.022944093,0.21025796,-0.03471376,0.12500069,0.11563423,-0.13440886
1277,-0.012944052,-0.1093127,-0.16330808,0.29813704,0.15606979,0.07347899,-0.03488981,-0.05907625
1278,0.053887323,-0.1317109,-0.15751262,0.17280039,0.11368648,0.06893422,-0.07214072,-0.07669836
1279,0.060559623,-0.14585312,-0.14824292,0.18452689,0.10535264,0.07530653,-0.06292966,-0.08493695
